task_id,condition,seed_index,answer_seed,passed,missing,category,syntax_valid,callable_interface_expected,required_names_present,answer_tokens,answer_ended_eos,answer_capped,repeated_fourgram_fraction,reasoning_seconds,answer_seconds,native_prefill_seconds,mapping_seconds,splice_seconds,cache_clone_seconds,bridge_seconds,first_answer_token_seconds,source_cache_reconstruction_seconds,reasoning_resume_reconstruction_seconds,checkpoint_load_seconds,reasoning_prompt_prefill_seconds,reasoning_generation_including_checkpoint_io_seconds,answer_resume_reconstruction_seconds,inference_timing_complete,single_output_inference_seconds,reasoning_model,history_only_amortized_three_answer_seconds,checkpoint_io_seconds,model_loading_seconds,cpu_scoring_recorded_wall_seconds,cpu_scoring_attempts_without_wall_timing,answer_recorded_checkpoint_persistence_seconds,answer_recorded_checkpoint_preparation_seconds,answer_recorded_telemetry_seconds,answer_recorded_progress_publish_seconds,answer_recorded_result_materialization_seconds,answer_recorded_identity_binding_seconds,answer_overhead_scope_complete,reasoning_recorded_checkpoint_persistence_seconds,reasoning_recorded_checkpoint_preparation_seconds,reasoning_recorded_telemetry_seconds,reasoning_recorded_progress_publish_seconds,reasoning_recorded_result_materialization_seconds,reasoning_recorded_identity_binding_seconds,reasoning_overhead_scope_complete,recorded_checkpoint_io_seconds,answer_path,answer_sha256,score_path,score_sha256
leetcode/3731,P,1,4604223465193410274,True,False,pass,True,True,True,382,True,False,0.10554089709762533,0.0,16.057814131025225,0.055355614982545376,0.0,0.0,0.0022965390235185623,0.040908741764724255,0.04695089906454086,0.0,0.0,0.0,0.0,0.0,0.0,True,16.11546628503129,,16.11546628503129,0.05201404634863138,,1.8857625275850296,0,0.05201404634863138,0.006312408018857241,0.04765018401667476,0.05072488263249397,0.011612414848059416,0.010921158827841282,True,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05201404634863138,primary/tasks/leetcode__3731/P/seed_1/answer.json,a0971d4242131b7543b2711bdc32ab5c5a4629a4e6fad2ba32040a68db5e3e45,primary/scoring/scores/c3234677f4a1b400c2e8d4da5f9b5918dd688a444b110d4d81c18d131d0fcef2/score.json,d28a0720b8dbb986377ce6d8ac1d763d0f4c49256df2af59f29af27c1db916ef
leetcode/3731,P,2,2555872696271698909,True,False,pass,True,True,True,331,True,False,0.08231707317073171,0.0,14.037577497772872,0.055355614982545376,0.0,0.0,0.0023044017143547535,0.04107117699459195,0.046425696928054094,0.0,0.0,0.0,0.0,0.0,0.0,True,14.095237514469773,,14.095237514469773,0.09871633211150765,,1.9045342728495598,0,0.09871633211150765,0.01431647501885891,0.11757008405402303,0.12156118964776397,0.010676342993974686,0.004189562052488327,True,0.0,0.0,0.0,0.0,0.0,0.0,True,0.09871633211150765,primary/tasks/leetcode__3731/P/seed_2/answer.json,6502d54550b131a52866106ae636acb2a6ebedc06a134a536ab9c7286d8e63de,primary/scoring/scores/79088d31966586b10e9a6eba4f95274e50ca812dbb6723f00043ad862adbe240/score.json,8a2af3ce8a34f2688031cfe42db230a23dea36b25e7cff1ae745c1556702d5d9
leetcode/3731,FIXED_M,0,5674809076917256414,True,False,pass,True,True,True,513,True,False,0.09411764705882353,136.44733712309971,21.21617911104113,0.0,0.0395900490693748,0.0,0.0049050659872591496,0.04237668402493,0.04806811595335603,0.4768523219972849,0.0,0.5387326027266681,0.09735067281872034,136.349986450281,0.0,True,157.70801134919748,source,66.74311993379767,0.33493162225931883,,1.9559723809361458,0,0.10009212698787451,0.01069418853148818,0.07558447774499655,0.07506701303645968,0.011141087859869003,0.00598536990582943,True,0.23483949527144432,0.03192327078431845,0.307488810736686,0.3083911892026663,0.01973135769367218,0.004667663015425205,True,0.33493162225931883,primary/tasks/leetcode__3731/FIXED_M/seed_0/answer.json,910e807a5ad4cc5516288a7666f2ac9082a0831f3997699237b4a9d441e2163b,primary/scoring/scores/7ce0e35d803305c21487416761a08021c07976fd41801e64fb03fd2c3780ff93/score.json,5df120692f5ca88065a9ace2cf8264d0ce509a0d88159131d82fee108164fc9c
leetcode/3731,FIXED_M,1,4604223465193410274,True,False,pass,True,True,True,521,True,False,0.11969111969111969,136.44733712309971,21.5498076248914,0.0,0.0395900490693748,0.0,0.0025770547799766064,0.041075695771723986,0.046411624643951654,0.4768523219972849,0.0,0.5387326027266681,0.09735067281872034,136.349986450281,0.0,True,158.03931185184047,source,67.07442043644066,0.3097998579032719,,1.9127362072467804,0,0.07496036263182759,0.00951157184317708,0.07527630124241114,0.08359095873311162,0.011075032874941826,0.0053424839861691,True,0.23483949527144432,0.03192327078431845,0.307488810736686,0.3083911892026663,0.01973135769367218,0.004667663015425205,True,0.3097998579032719,primary/tasks/leetcode__3731/FIXED_M/seed_1/answer.json,a8818c168af4fd3bb42abac514c652341c9290c4b38dc970954383f8b80164c1,primary/scoring/scores/5d9dee37d894989bbc992c2e0b5fcc527d248a481faf26d4553b166c907f7a72/score.json,c61ec3fec0d47e7b39b41ecdf1732a851a24ba788f6bba6f6190d29ef90f7d33
leetcode/3731,FIXED_M,2,2555872696271698909,True,False,pass,True,True,True,553,True,False,0.16363636363636364,136.44733712309971,22.811074580531567,0.0,0.0395900490693748,0.0,0.0024055298417806625,0.040747548919171095,0.04632089054211974,0.4768523219972849,0.0,0.5387326027266681,0.09735067281872034,136.349986450281,0.0,True,159.30040728254244,source,68.33551586714263,0.30992832547053695,,1.8633212819695473,0,0.07508883019909263,0.009276746306568384,0.08038960862904787,0.08551817899569869,0.01655487809330225,0.0052170418202877045,True,0.23483949527144432,0.03192327078431845,0.307488810736686,0.3083911892026663,0.01973135769367218,0.004667663015425205,True,0.30992832547053695,primary/tasks/leetcode__3731/FIXED_M/seed_2/answer.json,7e556f7b217212b9b5ca67f7abf669f8058ecc0670453ae9d0f2a475493a50aa,primary/scoring/scores/31a0f4f7c92b3284b9cd1b766dfabc53c857fc0941683bffa874e828406d1538/score.json,428bb338511c6f922c9c1c53e7b275e717754d077f6b444798097a3e02349256
leetcode/3731,ROTATING_M,0,5674809076917256414,True,False,pass,True,True,True,536,True,False,0.1050656660412758,136.44733712309971,22.31367145711556,0.0,0.039114539977163076,0.0,0.0048971958458423615,0.042030239943414927,0.04887128109112382,0.4768523219972849,0.0,0.9803558229468763,0.09735067281872034,136.349986450281,0.0,True,158.80502031603828,source,67.84012890063848,0.3077418562024832,,1.90642299503088,0,0.07290236093103886,0.010718172416090965,0.0840703253634274,0.10573144163936377,0.017654358875006437,0.0059574069455266,True,0.23483949527144432,0.03192327078431845,0.307488810736686,0.3083911892026663,0.01973135769367218,0.004667663015425205,True,0.3077418562024832,primary/tasks/leetcode__3731/ROTATING_M/seed_0/answer.json,315e215937302aca25c04cad0a3694fa12a0ccda9ddc89639f9a0260b8302db4,primary/scoring/scores/07c30600d7f20c61474177e067a4fcba92266446e4fb968059a9f23629ee7825/score.json,da2265d4379737c14813fbd2b5ef48946e7ccb4ebd3693298764a556e23834b3
leetcode/3731,ROTATING_M,1,4604223465193410274,True,False,pass,True,True,True,522,True,False,0.1811175337186898,136.44733712309971,21.641137939877808,0.0,0.039114539977163076,0.0,0.0024603940546512604,0.04080904275178909,0.04847211064770818,0.4768523219972849,0.0,0.9803558229468763,0.09735067281872034,136.349986450281,0.0,True,158.13004999700934,source,67.16515858160953,0.30724091315642,,1.8993315175175667,0,0.07240141788497567,0.009085072204470634,0.1019572732038796,0.08367210766300559,0.01165863499045372,0.005787326022982597,True,0.23483949527144432,0.03192327078431845,0.307488810736686,0.3083911892026663,0.01973135769367218,0.004667663015425205,True,0.30724091315642,primary/tasks/leetcode__3731/ROTATING_M/seed_1/answer.json,a2e5022cd5c2626f1d26806cf6ed6f6294e0eb84ea9eafaca59f81899fbb6b34,primary/scoring/scores/dedf09b1b99ced0ecfc27b8c977d8ef879d5e13d8f8fc94e470bffbd8e3aa020/score.json,fb2c2ee33af473614c8ca1606ae19094f195e9a585a973ceebc0ab47314202ea
leetcode/3731,ROTATING_M,2,2555872696271698909,True,False,pass,True,True,True,518,True,False,0.14757281553398058,136.44733712309971,21.494029830675572,0.0,0.039114539977163076,0.0,0.0025282837450504303,0.04096666490659118,0.046658767852932215,0.4768523219972849,0.0,0.9803558229468763,0.09735067281872034,136.349986450281,0.0,True,157.9830097774975,source,67.0181183620977,0.3041335167363286,,1.9330941215157509,0,0.06929402146488428,0.009940809104591608,0.07652383530512452,0.09179491410031915,0.011494440957903862,0.0053911092691123486,True,0.23483949527144432,0.03192327078431845,0.307488810736686,0.3083911892026663,0.01973135769367218,0.004667663015425205,True,0.3041335167363286,primary/tasks/leetcode__3731/ROTATING_M/seed_2/answer.json,07272f9022c920c7956e62160ac597f69b0fb7c74ec354c6036bfcea4ac79714,primary/scoring/scores/9273d8d4291e4e64d07e19f4c9aeb4a4ee7e2eaf14fe7a69657f19e4f41decea/score.json,0719331998ef7dbc3255c2b4914b7d88e21d6b4817d3495c0a4d091926984bdb
leetcode/3731,FIXED_H,0,5674809076917256414,True,False,pass,True,True,True,496,True,False,0.15010141987829614,136.44733712309971,20.82808374380693,0.04464052710682154,0.04303884180262685,0.004138358868658543,0.0024722618982195854,0.04605445172637701,0.05240857694298029,0.4768523219972849,0.0,0.551607508212328,0.09735067281872034,136.349986450281,0.0,True,157.36971085658297,source,66.40481944118316,0.3176345946267247,,1.9580548405647278,0,0.0827950993552804,0.00872589461505413,0.06274247169494629,0.06537165213376284,0.012827477883547544,0.010871079284697771,True,0.23483949527144432,0.03192327078431845,0.307488810736686,0.3083911892026663,0.01973135769367218,0.004667663015425205,True,0.3176345946267247,primary/tasks/leetcode__3731/FIXED_H/seed_0/answer.json,c7458b048c190967d6a5b592e68b761a5ad6a7b508bafbbe0ad6e67aff71a904,primary/scoring/scores/b4b57ec17c5a56db8b7da76269fb55e4126ec30152f64d4f0230d48a9934faad/score.json,bc13990d657b714902d58e89027331a23e011039ff8a3a79bc4241769a949746
leetcode/3731,FIXED_H,1,4604223465193410274,True,False,pass,True,True,True,497,True,False,0.1437246963562753,136.44733712309971,21.485674208030105,0.04464052710682154,0.04303884180262685,0.004138358868658543,0.002553923986852169,0.041543032974004745,0.04761024983599782,0.4768523219972849,0.0,0.551607508212328,0.09735067281872034,136.349986450281,0.0,True,158.02738298289478,source,67.06249156749497,0.2999640665948391,,1.8629195392131805,0,0.06512457132339478,0.00838144589215517,0.4188046921044588,0.07851202832534909,0.01147492602467537,0.005893847905099392,True,0.23483949527144432,0.03192327078431845,0.307488810736686,0.3083911892026663,0.01973135769367218,0.004667663015425205,True,0.2999640665948391,primary/tasks/leetcode__3731/FIXED_H/seed_1/answer.json,4db56c1b75610be141ace49c4d7e306fa007a9e52590a57cedad283aecf305c6,primary/scoring/scores/021bb395a8cfcfab0d60857ff179d686d3720f3f172991827369a1947feb637c/score.json,3249ac4eae52a106161e268ddede032bbefd40ad3dd256ac56ff03bee00808b4
leetcode/3731,FIXED_H,2,2555872696271698909,True,False,pass,True,True,True,494,True,False,0.1446028513238289,136.44733712309971,20.644889489747584,0.04464052710682154,0.04303884180262685,0.004138358868658543,0.002434457652270794,0.0412449580617249,0.04775901883840561,0.4768523219972849,0.0,0.551607508212328,0.09735067281872034,136.349986450281,0.0,True,157.18647879827768,source,66.22158738287787,0.32043153839185834,,1.8604105487465858,0,0.08559204312041402,0.010084875393658876,0.08517294097691774,0.09139567473903298,0.012384107802063227,0.00514638889580965,True,0.23483949527144432,0.03192327078431845,0.307488810736686,0.3083911892026663,0.01973135769367218,0.004667663015425205,True,0.32043153839185834,primary/tasks/leetcode__3731/FIXED_H/seed_2/answer.json,65e65c78810abea9d11bcf4847d2299d417d09f70dc2e646f8bb6d4b6fa5b295,primary/scoring/scores/61261cab6b5c65025b98782d2173d51e2d68952afa518c5e950b6b3e59b0daab/score.json,6305538943d3945384abad8812b6e77f43826ad233c5054f383e4390306c17e2
leetcode/3731,ROTATING_H,0,5674809076917256414,True,False,pass,True,True,True,519,True,False,0.1686046511627907,136.44733712309971,21.570824924856424,0.04464052710682154,0.04034944670274854,0.0035841790959239006,0.0024769152514636517,0.042544346768409014,0.048129201866686344,0.4768523219972849,0.0,0.9539844440296292,0.09735067281872034,136.349986450281,0.0,True,158.1092131161131,source,67.14432170071329,0.3090655575506389,,1.905078038573265,0,0.0742260622791946,0.009239825420081615,0.0744229438714683,0.09114056499674916,0.011552188079804182,0.005529991816729307,True,0.23483949527144432,0.03192327078431845,0.307488810736686,0.3083911892026663,0.01973135769367218,0.004667663015425205,True,0.3090655575506389,primary/tasks/leetcode__3731/ROTATING_H/seed_0/answer.json,8cff85c062bca1f501f352341f74e4591ff50b7634b0c6b7f6bd3df125ec4a46,primary/scoring/scores/fceffd6a1f6f82b4c7a31a48c5f94ecc945b124bcde2bf0407dbca7d7d4bb02a/score.json,a63480359ff76c05eb5f380db21b31c583aa6890c1c049695cc3a37cc77212fb
leetcode/3731,ROTATING_H,1,4604223465193410274,True,False,pass,True,True,True,507,True,False,0.1765873015873016,136.44733712309971,21.30096631217748,0.04464052710682154,0.04034944670274854,0.0035841790959239006,0.0024688062258064747,0.04114159010350704,0.04648438934236765,0.4768523219972849,0.0,0.9539844440296292,0.09735067281872034,136.349986450281,0.0,True,157.8393463944085,source,66.87445497900869,0.305492976680398,,1.8634919375181198,0,0.07065348140895367,0.007219499908387661,0.07456182269379497,0.07016428466886282,0.01159587875008583,0.014571859035640955,True,0.23483949527144432,0.03192327078431845,0.307488810736686,0.3083911892026663,0.01973135769367218,0.004667663015425205,True,0.305492976680398,primary/tasks/leetcode__3731/ROTATING_H/seed_1/answer.json,342ece0b5edd807120a1d94b4c39f503a53ed632458ad71c29f18f36de242d87,primary/scoring/scores/31e7f7aff80da44cd179feb0bdfad6a43d8560122440470f28e252bca5cdf111/score.json,cc04f33e587fd4dee9c9059d7d79200c006537d50e1146c4dfbbd35c46c584c1
leetcode/3731,ROTATING_H,2,2555872696271698909,True,False,pass,True,True,True,563,True,False,0.15892857142857142,136.44733712309971,23.30620186822489,0.04464052710682154,0.04034944670274854,0.0035841790959239006,0.002486900892108679,0.04081704281270504,0.04764130199328065,0.4768523219972849,0.0,0.9539844440296292,0.09735067281872034,136.349986450281,0.0,True,159.8446000451222,source,68.8797086297224,0.3135110684670508,,1.8369555324316025,0,0.07867157319560647,0.007884534075856209,0.08032086351886392,0.0823668441735208,0.011982371099293232,0.005706711672246456,True,0.23483949527144432,0.03192327078431845,0.307488810736686,0.3083911892026663,0.01973135769367218,0.004667663015425205,True,0.3135110684670508,primary/tasks/leetcode__3731/ROTATING_H/seed_2/answer.json,b8768c3c8f512cd4884ed9acf501eff70fde4184a6faf0a678b320b5eadf78ec,primary/scoring/scores/8176a6fbc7ddfc8a40afa5cfef025d7eb41c679398ceeeecbcf1a58eb5c4ddcc/score.json,a979505818cb28aba1f0b4227b1c01f758a8f9e2928f319883abac42bfc0aa4c
atcoder/abc392_b,A,0,6608451967869727679,False,False,syntax,False,False,,76,True,False,0.0273972602739726,192.75468868017197,5.3266797489486635,0.0,0.0,0.0,0.010664495173841715,0.06897457269951701,0.07471198495477438,,0.0,0.0,0.10848575504496694,192.646202925127,0.0,True,198.09203292429447,source,69.58890713751316,0.37194057600572705,,,0,0.02192314760759473,0.002679077908396721,0.01731045637279749,0.018793949391692877,0.016133603174239397,0.0058120740577578545,True,0.3500174283981323,0.04702666960656643,0.4759289547801018,0.4783942811191082,0.01961980201303959,0.004517460707575083,True,0.37194057600572705,primary/tasks/atcoder__abc392_b/A/seed_0/answer.json,e4d1dea07c626076c7adae134156668de8cd9f705032cdb927dd82fccb66a1bf,primary/scoring/scores/a7d5b7c3c2909b6f6f14a5e52f4a5dbcf8b62aeaa0b0441d9e8233f95c942178/score.json,23d6a8055ad994e3caff3aebf00aa7d6185bfa74497198e136137503e1df11c1
atcoder/abc392_b,A,1,2475030620541058730,False,False,syntax,False,False,,76,True,False,0.0273972602739726,192.75468868017197,5.3585057011805475,0.0,0.0,0.0,0.00419745035469532,0.06994591001421213,0.0757148889824748,,0.0,0.0,0.10848575504496694,192.646202925127,0.0,True,198.1173918317072,source,69.6142660449259,0.40446297265589237,,,0,0.05444554425776005,0.002698629628866911,0.018477768637239933,0.017068088054656982,0.011977954301983118,0.00544606102630496,True,0.3500174283981323,0.04702666960656643,0.4759289547801018,0.4783942811191082,0.01961980201303959,0.004517460707575083,True,0.40446297265589237,primary/tasks/atcoder__abc392_b/A/seed_1/answer.json,9cde6b3907d4cff3298831313394604c44aee3b936b9ad55a5296afc2c0ecf9a,primary/scoring/scores/447f46b4c340d77d4d71c7146fdf42366672ff0e1026896a1ffa201482a7f060/score.json,a019b5bf32444c433343e43ef5859338dcfa5e053a0c4dc9b3e8943281901e12
