task_id,condition,seed_index,answer_seed,training_seed,cohort,passed,missing,category,syntax_valid,callable_interface_expected,required_names_present,answer_tokens,answer_ended_eos,answer_capped,repeated_fourgram_fraction,reasoning_seconds,answer_seconds,native_prefill_seconds,mapping_seconds,splice_seconds,cache_clone_seconds,bridge_seconds,first_answer_token_seconds,source_cache_reconstruction_seconds,reasoning_resume_reconstruction_seconds,checkpoint_load_seconds,reasoning_prompt_prefill_seconds,reasoning_generation_including_checkpoint_io_seconds,answer_resume_reconstruction_seconds,inference_timing_complete,single_output_inference_seconds,reasoning_model,history_only_amortized_three_answer_seconds,checkpoint_io_seconds,model_loading_seconds,cpu_scoring_recorded_wall_seconds,cpu_scoring_attempts_without_wall_timing,answer_recorded_checkpoint_persistence_seconds,answer_recorded_checkpoint_preparation_seconds,answer_recorded_telemetry_seconds,answer_recorded_progress_publish_seconds,answer_recorded_result_materialization_seconds,answer_recorded_identity_binding_seconds,answer_overhead_scope_complete,reasoning_recorded_checkpoint_persistence_seconds,reasoning_recorded_checkpoint_preparation_seconds,reasoning_recorded_telemetry_seconds,reasoning_recorded_progress_publish_seconds,reasoning_recorded_result_materialization_seconds,reasoning_recorded_identity_binding_seconds,reasoning_overhead_scope_complete,recorded_checkpoint_io_seconds,answer_path,answer_sha256,score_path,score_sha256
leetcode/3731,ROTATING_H,1,4604223465193410274,20260919,secondary,True,False,pass,True,True,True,498,True,False,0.1494949494949495,136.44733712309971,20.92481963802129,0.04675097577273846,0.040592179633677006,0.0034782541915774345,0.0024391356855630875,0.0416252831928432,0.08757809596136212,0.4897349448874593,0.0,1.884001870173961,0.09735067281872034,136.349986450281,0.0,True,157.46541730640456,source,66.50052589100476,0.359968819655478,,1.7568217441439629,0,0.12512932438403368,0.011271127499639988,0.07418713625520468,0.08853343594819307,0.016785157844424248,0.01046957029029727,True,0.23483949527144432,0.03192327078431845,0.307488810736686,0.3083911892026663,0.01973135769367218,0.004667663015425205,True,0.359968819655478,secondary/tasks/leetcode__3731/ROTATING_H/seed_1/answer.json,a301988d8e90fc731d1d66ba98ea3edda698558afdd097b6263ff5e019d5155a,secondary/scoring/scores/0ed79fe50f8764f61e02c65f18190f334cc2c64aa80366f305979d74d2bd2259/score.json,52ee71c7e2e4791f42325500c471e003996e28671650528e414848c28ba86810
leetcode/3731,ROTATING_H,2,2555872696271698909,20260919,secondary,True,False,pass,True,True,True,567,True,False,0.14361702127659576,136.44733712309971,23.555265134200454,0.04675097577273846,0.040592179633677006,0.0034782541915774345,0.0025020698085427284,0.04105295520275831,0.05478490935638547,0.4897349448874593,0.0,1.884001870173961,0.09735067281872034,136.349986450281,0.0,True,160.0959257367067,source,69.1310343213069,0.3215730092488229,,1.5499287098646164,0,0.0867335139773786,0.008416088297963142,0.10703079961240292,0.08187355846166611,0.01077516982331872,0.006213705986738205,True,0.23483949527144432,0.03192327078431845,0.307488810736686,0.3083911892026663,0.01973135769367218,0.004667663015425205,True,0.3215730092488229,secondary/tasks/leetcode__3731/ROTATING_H/seed_2/answer.json,ec0dc12591c6ea7f61b0e451e7261c802ecf5a614617c89d35c3990310bf1814,secondary/scoring/scores/317559c56456c4c5aaf668b464a7b733a148f4436bbf371f740d5d7ccbaf5f71/score.json,108ab7d089f6166f11c221db7a7d2276f419fe987e843fb19d2c27e5dc58095b
atcoder/abc392_b,FIXED_M,0,6608451967869727679,20260919,secondary,True,False,pass,True,False,,76,True,False,0.0273972602739726,192.75468868017197,3.21871255338192,0.0,0.044733925722539425,0.0,0.005621182732284069,0.042768471874296665,0.048541851341724396,0.6962296226993203,0.0,0.5094503602012992,0.10848575504496694,192.646202925127,0.0,True,196.0237563420087,source,67.5206305552274,0.3683227403089404,,1.3108535706996918,0,0.018305311910808086,0.002544660121202469,0.014782780781388283,0.015218243934214115,0.01009955070912838,0.005375145003199577,True,0.3500174283981323,0.04702666960656643,0.4759289547801018,0.4783942811191082,0.01961980201303959,0.004517460707575083,True,0.3683227403089404,secondary/tasks/atcoder__abc392_b/FIXED_M/seed_0/answer.json,c8b673db1665c069506a8b9dc164a6d4be953fa4f952e7dc702710df04c66978,secondary/scoring/scores/f9685d47b67b9383dcea7397f8ad6e1f35cccd9fff51a904575cd4cf6d858937/score.json,b1de9948e4266c73f90fb5e4dd4efe3d4776f23a0887bc51d1bc3164a404b4a5
atcoder/abc392_b,FIXED_M,1,2475030620541058730,20260919,secondary,True,False,pass,True,False,,394,True,False,0.07161125319693094,192.75468868017197,16.26857195980847,0.0,0.044733925722539425,0.0,0.0025233887135982513,0.041674637235701084,0.04703913815319538,0.6962296226993203,0.0,0.5094503602012992,0.10848575504496694,192.646202925127,0.0,True,209.07051795441657,source,80.56739216763526,0.40493250731378794,,1.2752141281962395,0,0.05491507891565561,0.0062947142869234085,0.06160949636250734,0.05490813683718443,0.010927615687251091,0.005332200787961483,True,0.3500174283981323,0.04702666960656643,0.4759289547801018,0.4783942811191082,0.01961980201303959,0.004517460707575083,True,0.40493250731378794,secondary/tasks/atcoder__abc392_b/FIXED_M/seed_1/answer.json,78c27ff96c46d28bf648e66765f0ec927c9b72b186b2988877b049d213528c8e,secondary/scoring/scores/29b6c3fd106bf1380738cdbb6108e69450ec7e11285121e1c0d6e7fb71877b4f/score.json,1b362debe361317fd9b066968f205becafa5c43e08492349a0080c9d2d3a34c4
atcoder/abc392_b,FIXED_M,2,6989948243947249292,20260919,secondary,True,False,pass,True,False,,396,True,False,0.09414758269720101,192.75468868017197,16.551990122534335,0.0,0.044733925722539425,0.0,0.0023768246173858643,0.04089806601405144,0.04647056944668293,0.6962296226993203,0.0,0.5094503602012992,0.10848575504496694,192.646202925127,0.0,True,209.35378955304623,source,80.85066376626492,0.40303926821798086,,1.3564406111836433,0,0.05302183981984854,0.006227320060133934,0.05334941204637289,0.0603242851793766,0.010150984860956669,0.005616229958832264,True,0.3500174283981323,0.04702666960656643,0.4759289547801018,0.4783942811191082,0.01961980201303959,0.004517460707575083,True,0.40303926821798086,secondary/tasks/atcoder__abc392_b/FIXED_M/seed_2/answer.json,df9d8c646a4f4a5f293dc21620be4f89d7841f04ba40073a1c85bcf85a3af39b,secondary/scoring/scores/7956b693f676eeab6bf246d975b5b6187008764767c1470b547a9094148210be/score.json,94acbee9934ca65123656fa2baba4687d0e76ccb3761ba8e1a5c75904dab61ce
atcoder/abc392_b,ROTATING_M,0,6608451967869727679,20260919,secondary,True,False,pass,True,False,,71,True,False,0.029411764705882353,192.75468868017197,2.998244261369109,0.0,0.039594114758074284,0.0,0.00549609400331974,0.04258526023477316,0.050688053481280804,0.6962296226993203,0.0,0.5054393084719777,0.10848575504496694,192.646202925127,0.0,True,195.79802315030247,source,67.29489736352116,0.36786989122629166,,1.3674480766057968,0,0.017852462828159332,0.005499758757650852,0.015224963426589966,0.02051133569329977,0.015616277232766151,0.005318173207342625,True,0.3500174283981323,0.04702666960656643,0.4759289547801018,0.4783942811191082,0.01961980201303959,0.004517460707575083,True,0.36786989122629166,secondary/tasks/atcoder__abc392_b/ROTATING_M/seed_0/answer.json,502d5201b8753c0393e4afcab6ec4662e8e5f02a73cbec822dd48b89320e47a3,secondary/scoring/scores/a2078fcbbf58851997833bf179f09434c7d1085e9f42c4b5740a164105c25cd4/score.json,683de8274804b42bdc4213eaef62305766c5c93073045d36748ec9ce7a4420e0
atcoder/abc392_b,ROTATING_M,1,2475030620541058730,20260919,secondary,True,False,pass,True,False,,425,True,False,0.07345971563981042,192.75468868017197,18.29362123645842,0.0,0.039594114758074284,0.0,0.002398161217570305,0.04334970097988844,0.04849978908896446,0.6962296226993203,0.0,0.5054393084719777,0.10848575504496694,192.646202925127,0.0,True,211.09030219260603,source,82.58717640582472,0.397573571652174,,1.443918265402317,0,0.04755614325404167,0.006335380487143993,0.06283131334930658,0.05911840032786131,0.011222823522984982,0.004801562987267971,True,0.3500174283981323,0.04702666960656643,0.4759289547801018,0.4783942811191082,0.01961980201303959,0.004517460707575083,True,0.397573571652174,secondary/tasks/atcoder__abc392_b/ROTATING_M/seed_1/answer.json,6b157f2ab5d0f6e0778cbadefd30a20e311228781ef9961aaa20b6c8a1b56ab5,secondary/scoring/scores/d0c71ecd8699ac8edf49e910404dc7b3d7499a117010a511bc6874feecd2a3c0/score.json,80d0781fce23ce0c576103a7f9ebe53a6e9274a5c086f57f8c87d1481b73ef7f
atcoder/abc392_b,ROTATING_M,2,6989948243947249292,20260919,secondary,True,False,pass,True,False,,428,True,False,0.07529411764705882,192.75468868017197,17.7587997559458,0.0,0.039594114758074284,0.0,0.002379215322434902,0.04187862575054169,0.047288681380450726,0.6962296226993203,0.0,0.5054393084719777,0.10848575504496694,192.646202925127,0.0,True,210.55546176619828,source,82.05233597941697,0.3986835740506649,,1.4016233161091805,0,0.04866614565253258,0.006322399713099003,0.05822666268795729,0.05401411093771458,0.010675780475139618,0.004822993651032448,True,0.3500174283981323,0.04702666960656643,0.4759289547801018,0.4783942811191082,0.01961980201303959,0.004517460707575083,True,0.3986835740506649,secondary/tasks/atcoder__abc392_b/ROTATING_M/seed_2/answer.json,3a9ddfd9905698b70c92b7081992b0460c18b77933dc407323a88e0520af07f4,secondary/scoring/scores/1a457ffe238b80e55a2066d292eec4cc227110666c58aa81fde904556549ecee/score.json,3bc5e9c10cb1d6639850e96373b3676bf47c9580c34f899f92463ad887a76700
atcoder/abc392_b,FIXED_H,0,6608451967869727679,20260919,secondary,True,False,pass,True,False,,77,True,False,0.02702702702702703,192.75468868017197,3.2655626880005,0.04715070314705372,0.04542355798184872,0.004275995306670666,0.002574917860329151,0.043405525386333466,0.04826939478516579,0.6962296226993203,0.0,0.512328227981925,0.10848575504496694,192.646202925127,0.0,True,196.11967654246837,source,67.61655075568706,0.3704407550394535,,1.3645520135760307,0,0.020423326641321182,0.0025204382836818695,0.013804774731397629,0.014272610656917095,0.01027638278901577,0.005161450244486332,True,0.3500174283981323,0.04702666960656643,0.4759289547801018,0.4783942811191082,0.01961980201303959,0.004517460707575083,True,0.3704407550394535,secondary/tasks/atcoder__abc392_b/FIXED_H/seed_0/answer.json,0aa5493a0ba4f457d94eb545ab6a4fbad6e912d053054662012254254486a05f,secondary/scoring/scores/88c148f61d64def6550397f8ab5eeb5e58b304ac9a65e338adcf223867581611/score.json,e09cf8d4a253fe735203c02c065ca64f23e4326e768f91bc5a9f32e82c2c73bb
atcoder/abc392_b,FIXED_H,1,2475030620541058730,20260919,secondary,True,False,pass,True,False,,429,True,False,0.06103286384976526,192.75468868017197,17.77969463262707,0.04715070314705372,0.04542355798184872,0.004275995306670666,0.002400551922619343,0.04144492372870445,0.04695786442607641,0.6962296226993203,0.0,0.512328227981925,0.10848575504496694,192.646202925127,0.0,True,210.63363412115723,source,82.13050833437592,0.40961200278252363,,1.3368754908442497,0,0.05959457438439131,0.006378654390573502,0.054236880503594875,0.061533921398222446,0.011111115105450153,0.005332251079380512,True,0.3500174283981323,0.04702666960656643,0.4759289547801018,0.4783942811191082,0.01961980201303959,0.004517460707575083,True,0.40961200278252363,secondary/tasks/atcoder__abc392_b/FIXED_H/seed_1/answer.json,deba3f30d29afb2864c749cb72593c14e0a6c186eb19a48697737eb2d2a3507e,secondary/scoring/scores/1e7333aa8ffbc6afdf43f968ae5c8a951e0d0e4b6bf051dc4b33efdb8a6e6a86/score.json,dc70cdfd705234d219af8bb53a60262ec9b80e7c98fd18c05754d7b024147e2d
atcoder/abc392_b,FIXED_H,2,6989948243947249292,20260919,secondary,True,False,pass,True,False,,416,True,False,0.05084745762711865,192.75468868017197,17.17755858041346,0.04715070314705372,0.04542355798184872,0.004275995306670666,0.0024587521329522133,0.04126742109656334,0.04719191510230303,0.6962296226993203,0.0,0.512328227981925,0.10848575504496694,192.646202925127,0.0,True,210.03155626915395,source,81.52843048237264,0.4051750600337982,,1.3386754021048546,0,0.055157631635665894,0.006308328360319138,0.06373091600835323,0.057603019289672375,0.011056231334805489,0.006979954428970814,True,0.3500174283981323,0.04702666960656643,0.4759289547801018,0.4783942811191082,0.01961980201303959,0.004517460707575083,True,0.4051750600337982,secondary/tasks/atcoder__abc392_b/FIXED_H/seed_2/answer.json,479c4dde443f6d556728cc820ad7964f491a8018a14e80c7cebb4bcbe9d0b11e,secondary/scoring/scores/d7c70e56fca739b527b19bf17c2424994c78aa80a6ca2092fd498c8715e3dc5c/score.json,842a40bb929e28ebd0df786692817802f8bea8c1e3b4b295fdffcb6d2ae286fc
atcoder/abc392_b,ROTATING_H,0,6608451967869727679,20260919,secondary,True,False,pass,True,False,,371,True,False,0.08152173913043478,192.75468868017197,15.41877732053399,0.04715070314705372,0.04518331866711378,0.004230145364999771,0.002553241327404976,0.04299268499016762,0.048645767383277416,0.6962296226993203,0.0,0.5048003066331148,0.10848575504496694,192.646202925127,0.0,True,208.27258340921253,source,79.76945762243122,0.39473164081573486,,1.2346986159682274,0,0.04471421241760254,0.005411327816545963,0.04713176004588604,0.05443967133760452,0.02323073521256447,0.005740859545767307,True,0.3500174283981323,0.04702666960656643,0.4759289547801018,0.4783942811191082,0.01961980201303959,0.004517460707575083,True,0.39473164081573486,secondary/tasks/atcoder__abc392_b/ROTATING_H/seed_0/answer.json,e4f589ec4dde9a764934464650cfb49df9fb47b2028b32ba40984da62ecb71f5,secondary/scoring/scores/31a311678254152654926c48b6d9c3b4d9aa6a8ad98e6402bf2bfb24ed2cf322/score.json,5a2993be1bd5920622de4d0d075edbe49a1f297c149341f1f3182a35d399091c
atcoder/abc392_b,ROTATING_H,1,2475030620541058730,20260919,secondary,True,False,pass,True,False,,76,True,False,0.0273972602739726,192.75468868017197,3.205929098650813,0.04715070314705372,0.04518331866711378,0.004230145364999771,0.002386217936873436,0.04181370325386524,0.04774934332817793,0.6962296226993203,0.0,0.5048003066331148,0.10848575504496694,192.646202925127,0.0,True,196.05956816393882,source,67.55644237715751,0.3701902311295271,,1.2640558704733849,0,0.020172802731394768,0.002621609717607498,0.014143449254333973,0.015762588009238243,0.010506678372621536,0.005511915311217308,True,0.3500174283981323,0.04702666960656643,0.4759289547801018,0.4783942811191082,0.01961980201303959,0.004517460707575083,True,0.3701902311295271,secondary/tasks/atcoder__abc392_b/ROTATING_H/seed_1/answer.json,f177990fd9fcba0d095adb67882049aad1ce7aded81f7f5f85de813b68ea11c4,secondary/scoring/scores/c5076cf8425253daf64e9ea3978ba0d1a355bb41ef9aa8ce0a5bbb8c02ae57dc/score.json,832b743cd534458c7165433fda7459ea51f8ab6a031cc4429b84444ce5d5b3fd
atcoder/abc392_b,ROTATING_H,2,6989948243947249292,20260919,secondary,True,False,pass,True,False,,76,True,False,0.0273972602739726,192.75468868017197,3.165125080384314,0.04715070314705372,0.04518331866711378,0.004230145364999771,0.0024292245507240295,0.04175321012735367,0.046874530613422394,0.6962296226993203,0.0,0.5048003066331148,0.10848575504496694,192.646202925127,0.0,True,196.01880715228617,source,67.51568136550486,0.36987548507750034,,1.3106881529092789,0,0.01985805667936802,0.0025116102769970894,0.013849309645593166,0.0208648769184947,0.009774320758879185,0.0049462513998150826,True,0.3500174283981323,0.04702666960656643,0.4759289547801018,0.4783942811191082,0.01961980201303959,0.004517460707575083,True,0.36987548507750034,secondary/tasks/atcoder__abc392_b/ROTATING_H/seed_2/answer.json,3deede7586f17985cef2c88ce265097ce268c1e93032691d7f305a0b1e507c15,secondary/scoring/scores/1674c47525226cff158eac6dadf856de53c11780641284e441169b6b3a40af4b/score.json,53dcc7ecac19f0a5b487d7a11318c52a5cccce08e4c1a65da2eb82495837129d
